icao,name,lon,lat,type,municipality
SJVK,Pian Airstrip,-51.895627,-31.079916,small_airport,São Lourenço do Sul
SJVL,Fazenda Cachoeirinha Airport,-47.129459,-19.359251,small_airport,Perdizes
SJVM,Estância Califórnia Airport,-56.129444,-9.891944,small_airport,Alta Floresta
SJVO,Aragarças Airport,-52.241100,-15.899400,small_airport,Aragarças
SJVP,Vila Pitinga Airport,-60.083889,-0.799167,small_airport,Presidente Figueiredo
SJVR,Fazenda São Joaquim Airport,-56.487221,-21.491943,small_airport,Jardim
SJVS,Vale do Paranaíba Airport,-49.686943,-18.703056,small_airport,Capinópolis
SJVT,Rio Negro Heliport,-42.266684,-21.910653,heliport,Cantagalo
SJVX,Pagrisa Airport,-47.763332,-3.700556,small_airport,Ulianópolis
SJW1,Fazenda Arapuã Airport,-46.144422,-8.135011,small_airport,Balsas
SJW2,Fazenda Nova Estrela Airstrip,-55.753056,-22.147500,small_airport,Antônio João
SJW4,KB Heliport,-39.256880,-12.949640,heliport,Santo Antônio de Jesus
SJW6,Fazenda Jatobá Airport,-52.468889,-7.095833,small_airport,São Félix do Xingu
SJW7,Guadalupe Brasil Heliport,-35.089167,-8.683611,heliport,Sirinhaém
SJW8,Plenovale Heliport,-49.096439,-24.980533,heliport,Tunas do Paraná
SJW9,Fazenda São Pedro Airport,-54.757500,-9.460556,small_airport,Novo Progresso
SJWE,Fazenda Araribá Airport,-52.848331,-13.404722,small_airport,Canarana
SJWF,Mima Heliport,-41.024102,-21.647490,heliport,São João da Barra
SJWG,Itagro Airport,-55.696214,-29.779866,small_airport,Alegrete
SJWI,Fazenda Flor Airport,-53.755278,-21.500833,small_airport,Campo Grande
SJWJ,HPE Helipad,-46.703181,-23.669927,heliport,São Paulo
SJWK,FIEC Helistop,-38.509286,-3.740863,heliport,Fortaleza
SJWL,Botuvera Airport,-53.982009,-13.583320,small_airport,Gaúcha do Norte
SJWN,Fazenda Santa Dulcina Airport,-49.257689,-23.562460,small_airport,Taquarituba
SJWP,Warpol Airport,-45.928568,-12.621524,small_airport,São Desidério
SJWQ,Aeroclube de Birigui - CMTE Munir Djabak Airport,-50.305613,-21.216550,small_airport,Birigui
SJWR,Heligalo Heliport,-44.201768,-23.034234,heliport,Angra dos Reis
SJWS,Praia de Olaria Heliport,-45.405451,-23.766744,heliport,São Sebastião
SJWV,Fazenda São Judas Airport,-50.424442,-13.378056,small_airport,São Miguel Do Araguaia
SJWW,Fazenda Cachoeira Preta Airport,-53.216110,-20.021389,small_airport,Água Clara
SJWX,Rio Alegre Airport,-52.515610,-22.572810,small_airport,Euclides da Cunha Paulista
SJWY,Parkway Heliport,-47.971782,-15.911695,heliport,Brasília
SJWZ,E-Tower Helipad,-46.690398,-23.593762,heliport,São Paulo
SJX2,Fazenda Taiuva Airport,-52.021217,-11.560423,small_airport,São Félix do Araguaia
SJX3,Rialma Eólica Heliport,-36.498814,-6.083942,heliport,Lagoa Nova
SJX4,Valle da Serra Heliport,-44.294936,-19.941956,heliport,Betim
SJX6,Fazenda Guanabara Airport,-48.295982,-14.955691,small_airport,Mimoso de Goiás
SJX7,Fazenda Ouro Preto Airport,-50.702877,-7.889998,small_airport,Cumaru do Norte
SJX9,Fazenda Milliati Airport,-63.932113,-9.124710,small_airport,Porto Velho
SJXB,Aquapey Airport,-58.804064,-15.762033,small_airport,Porto Esperdião
SJXC,Usina Santa Cruz Airport,-39.358055,-16.183056,small_airport,Santa Cruz Cabrália
SJXD,Escarpas Heliport,-46.003613,-20.640278,heliport,Capitólio
SJXF,RDB Heliport,-39.255705,-3.223128,heliport,Trairi
SJXG,Fazenda Agroplan Airport,-52.861164,-11.662765,small_airport,Querência
SJXJ,Alimentos Dallas Airport,-54.389028,-21.454039,small_airport,Nova Alvorada do Sul
SJXK,Eldorado Helipad,-46.697742,-23.573408,heliport,São Paulo
SJXL,Hospital Unimed Primavera Helipad,-42.815899,-5.057847,heliport,Teresina
SJXM,Carolina de Assis Repetto Airport,-43.891947,-21.730022,small_airport,Lima Duarte
SJXP,Alice Maria Sampaio Ferreira Heliport,-46.694571,-23.611173,heliport,São Paulo
SJXQ,Ribeirão Shopping Heliport,-47.818122,-21.211760,heliport,Ribeirão Preto
SJXR,B. Cao Viño Heliport,-46.417628,-24.009943,heliport,Praia Grande
SJXS,Veracel Airport,-39.363888,-16.104445,small_airport,Belmonte
SJXT,Iguassú Heliport,-44.192780,-23.121111,heliport,Angra Dos Reis
SJXV,Fazenda Bela Vista Airport,-55.054443,-22.931110,small_airport,Amambaí
SJXX,Recreio Airport,-55.540558,-22.679443,small_airport,Ponta Porã
SJXY,Piratas Mall Helistop,-44.301862,-23.003974,heliport,Angra dos Reis
SJY2,Fazenda Aguão Airport,-54.202544,-11.503738,small_airport,União do Sul
SJY3,Fazenda Vaca Preta Airport,-46.580278,-13.427778,small_airport,São Domingos
SJY4,Fazenda Vereda Grande Airport,-46.497605,-18.220741,small_airport,Presidente Olegário
SJY6,Fazenda Santa Maria Airport,-53.049722,-15.361111,small_airport,Barra do Garças
SJY7,Fazenda Aurora Airport,-45.976944,-13.320000,small_airport,São Desidério
SJY8,Risicola VR Airstrip,-53.215556,-23.183889,small_airport,Santa Isabel do Ivaí
SJY9,Fazenda Pajau Airport,-58.465833,-13.567222,small_airport,Sapezal
SJYD,Fazenda Kajussol Airport,-61.686668,-11.964722,small_airport,Santa Luzia D`Oeste
SJYE,Água Fria Airport,-60.277199,4.620560,small_airport,Pacaraima
SJYF,Ajarani Airport,-61.475800,2.007780,small_airport,Caracaraí
SJYG,Alto Mucajaí Airport,-62.221401,2.765000,small_airport,Alto Alegre
SJYH,Fazenda Cachoeira Alta Airport,-50.969022,-8.780178,small_airport,Santana do Araguaia
SJYI,Araí Airport,-60.847198,4.443890,small_airport,Pacaraima
SJYJ,Aratha-Ú Airport,-63.781399,3.160830,small_airport,Alto Alegre
SJYK,Baixo Catrimani Airport,-62.218300,1.071110,small_airport,Caracaraí
SJYL,Baixo Mucajaí Airport,-62.019402,2.736940,small_airport,Alto Alegre
SJYM,Bala Airport,-60.603298,3.837220,small_airport,Pacaraima
SJYN,Centro Empresarial Araguaia II - CEA II Helipad,-46.840859,-23.502096,heliport,Barueri
SJYO,Bananal Airport,-60.585602,4.632780,small_airport,Pacaraima
SJYP,Bananeira Airport,-60.193901,4.321110,small_airport,Uiramutã
SJYQ,Barreirinha Airport,-60.287830,4.330405,small_airport,Uiramutã
SJYR,Caju Airport,-60.510851,4.709441,small_airport,Pacaraima
SJYS,Camará Airstrip,-60.182043,3.990654,small_airport,Normândia
SJYT,Campo Formoso Airport,-60.771013,4.717904,small_airport,Pacaraima
SJYU,Campo Grande Airstrip,-60.800278,4.685556,small_airport,Pacaraima
SJYV,Cauê-Apiaí Heliport,-48.850213,-24.517239,heliport,Apiaí
SJYW,Fazenda Santa Terezinha Airport,-50.949444,-10.319167,small_airport,Santa Terezinha
SJYX,Foz do Chopim Heliport,-53.123090,-25.571932,heliport,Cruzeiro do Iguaçu
SJZ2,Fazenda Vale do Paraíso Airport,-50.656204,-7.709144,small_airport,Bannach
SJZ4,Fazenda Baru Airstrip,-48.403056,-15.270556,small_airport,Padre Bernardo
SJZ6,Fazenda Gavazzoni Airport,-45.159485,-12.252515,small_airport,Barreiras
SJZ8,Bentevi Airstrip,-45.970556,-7.601111,small_airport,Balsas
SJZB,Vale do Tucanã Airport,-58.645019,-10.682237,small_airport,Castanheira
SJZC,Destilaria São Luiz Airport,-35.785000,-8.778889,small_airport,Maraial
SJZD,Fazenda Bandeiras Airport,-56.703056,-17.861944,small_airport,Corumbá
SJZF,Fazenda Campo Triste Airport,-52.028074,-20.629329,small_airport,Três Lagoas
SJZH,Fazenda Rio do Fogo Airport,-55.001118,-10.887441,small_airport,Nova Santa Helena
SJZI,Monte Carmelo Heliport,-46.330767,-23.958315,heliport,Santos
SJZJ,Villa Dória Heliport,-45.529580,-22.698136,heliport,Campos do Jordão
SJZK,Projac Heliport,-43.405984,-22.960169,heliport,Rio de Janeiro
SJZL,Banco Santander Helipad,-46.690972,-23.591245,heliport,São Paulo
SJZN,Campo Bahia Resort Heliport,-39.009167,-16.241667,heliport,Santa Cruz Cabrália
SJZP,Mathovi Airport,-55.465929,-9.837772,small_airport,Novo Mundo
SJZS,Fazenda Canel Airport,-44.822498,-7.540000,small_airport,Uruçui
SJZT,Fazenda Busato II Airport,-43.737819,-13.242396,small_airport,Serra Ramalho
SJZU,Seculum Heliport,-46.683832,-23.584023,heliport,São Paulo
SJZV,Terras de São José Heliport,-47.295626,-23.298859,heliport,Itu
SJZW,Fazenda Regina Airport,-48.737621,-23.288179,small_airport,Itatinga
SJZY,Centro Administrativo Rio Negro Heliport,-46.848637,-23.500526,heliport,Barueri
SJZZ,Fazenda Passo Fundo Airport,-53.933451,-15.013956,small_airport,Primavera do Leste
SN0A,Fazenda Santa Helena Airport,-46.314432,-12.120681,small_airport,Luís Eduardo Magalhães
SN16,Fazenda Furna Rica Airstrip,-62.408467,-12.182689,small_airport,Alta Floresta d'Oeste
SN17,Condomínio Reserva 1727 Heliport,-49.002892,-15.873701,heliport,Pirenópolis
SN19,Patrimonium Contabilidade Heliport,-45.553227,-20.018858,heliport,Lagoa da Prata
SN1B,Fazenda Brejo Seco Airport,-45.205915,-8.596029,small_airport,Baixa Grande do Ribeiro
SN1C,Fazenda Colina Airstrip,-50.430528,-20.490556,small_airport,Marinópolis
SN1F,Fazenda Barreiro Holding Formoso Airstrip,-50.430576,-17.008149,small_airport,Paraúna
SN1L,Domoluz Heliport,-46.500174,-23.210437,heliport,Bom Jesus dos Perdões
SN1M,Riacho do Mel Airstrip,-37.409671,-9.593878,small_airport,São José da Tapera
SN1P,Fazenda Santa Umbelina II Airstrip,-53.849536,-22.961520,small_airport,Naviraí
SN1R,Fazenda São Roque Airport,-58.224204,-12.759196,small_airport,Brasnorte
SN1S,Fazenda Simoneti Airstrip,-45.157111,-18.580319,small_airport,Três Marias
SN24,Águia Trancoso Heliport,-39.092226,-16.574983,heliport,Porto Seguro
SN2A,Coppersteel Airstrip,-45.652500,-6.258333,small_airport,Fernando Falcão
SN2B,Heli Brasília Heliport,-47.746090,-15.838154,heliport,Brasília
SN2E,Fazenda Raça Airport,-52.037379,-11.165028,small_airport,Canabrava do Norte
SN2F,Fazenda Guará Airport,-45.258581,-18.869367,small_airport,Morada Nova de Minas
SN2G,Fazenda Nova Gabiano Airport,-46.426248,-16.846734,small_airport,Unaí
SN2H,Fazenda Santa Rita Airstrip,-50.439444,-15.136667,small_airport,Araguapaz
SN2I,Caledonia Heliport,-48.671667,-27.041389,heliport,Camboriú
SN2J,Matripar Airport,-57.548432,-10.340769,small_airport,Juara
SN2K,Fazenda Oasis Airstrip,-53.307213,-21.697222,small_airport,Nova Andradina
SN2L,Fazenda Itapuá Airport,-46.182642,-9.061517,small_airport,Alto Parnaíba
SN2M,Fazenda Itacoatiara Airstrip,-49.288889,-14.099167,small_airport,Mara Rosa
SN2O,Magazine Decor Heliport,-53.520720,-26.435325,heliport,São José do Cedro
SN2P,Bussolaro Aviação Agrícola Airport,-54.657458,-12.279932,small_airport,Feliz Natal
SN2Q,Fazenda Inhumas Airport,-46.075556,-8.876944,small_airport,Alto Parnaíba
SN2R,Estância Tapajós Airstrip,-56.075102,-4.302887,small_airport,Itaituba
SN2T,Ticom Heliport,-42.588650,-19.556810,heliport,Timóteo
SN2U,Nereu Luis de Souza Airport,-43.521628,-5.611213,small_airport,Parnarama
SN2V,INCAPE Heliport,-49.417945,-26.779117,small_airport,Benedito Novo
SN2W,Fazenda Teodoro Airport,-58.228889,-6.384167,small_airport,Maués
SN2X,Fazenda Belvedere Airport,-49.241389,-23.287500,small_airport,Tejupá
SN2Y,Aerojet Airstrip,-49.675556,-7.943333,small_airport,Conceição do Araguaia
SN2Z,Subprefeitura de Parelheiros Heliport,-46.736532,-23.816249,heliport,São Paulo
SN3A,Fazenda Capão Airstrip,-44.873889,-17.047778,small_airport,Buritizeiro
SN3B,Fazenda Estância Nova Airstrip,-55.188056,-18.601667,small_airport,Rio Verde de Mato Grosso
SN3C,Fazenda Três Lagoas Airport,-55.132210,-16.045270,small_airport,Jaciara
SN3D,Alphaville Nova Esplanada 2 Heliport,-47.473779,-23.558971,heliport,Votorantim
SN3E,WR Agropasto Airport,-43.954041,-14.782549,small_airport,Manga
SN3F,Frison II Heliport,-34.819767,-7.294757,heliport,Conde
SN3G,Fazenda Serra do Ovo Airport,-45.717222,-8.699167,small_airport,Santa Filomena
SN3H,Fazenda São Geraldo Airport,-51.021667,-16.903333,small_airport,Paraúna
SN3I,BSP Heliport,-48.814550,-22.546083,heliport,Lençóis Paulista
SN3J,Fazenda Água Viva Airstrip,-56.687695,-20.188533,small_airport,Miranda
SN3K,João Marchesi Heliport,-46.006658,-20.638410,small_airport,Capitólio
SN3L,Brasil Agro Airport,-45.734577,-6.786108,small_airport,São Raimundo das Mangabeiras
SN3M,Fazenda Pontal Airport,-50.153742,-13.617991,small_airport,Bonópolis
SN3N,Gongo Soco Heliport,-43.589233,-19.967875,heliport,Barão de Cocais
SN3O,De Santana Airport,-44.045892,-13.016028,small_airport,Santana
SN3P,Pontal Rosas de Ouro Airport,-57.532211,-12.014726,small_airport,Juara
SN3Q,Agrícola Rizzi Airstrip,-45.351944,-4.757222,small_airport,Lago da Pedra
SN3R,Lagoa da Serra Airstrip,-52.431883,-3.205144,small_airport,Altamira
SN3S,Fazenda Vargem Alegre Airstrip,-54.478710,-21.834324,small_airport,Rio Brilhante
SN3T,Fazenda Jaymu Airstrip,-56.934845,-10.304088,small_airport,Alta Floresta
SN3V,NAVEPARK Heliport,-48.712330,-26.836626,heliport,Navegantes
SN3W,Fazenda Palmeira Airstrip,-55.497778,-21.818611,small_airport,Maracaju
SN3X,Fazenda Centúria Colorado Airport,-45.944185,-11.260589,small_airport,Formosa do Rio Preto
SN3Y,Novo Aeroporto de Bom Jesus da Lapa,-43.314557,-13.272668,small_airport,Bom Jesus da Lapa
SN3Z,Fazenda Santa Maria,-56.235556,-19.381944,small_airport,Aquidauana
SN4A,Fazenda Remanso do Guaporé Airport,-60.385556,-13.844444,small_airport,Comodoro
SN4B,Fazenda Cajueiro - Balsas Airport,-45.972222,-7.238333,small_airport,Balsas
SN4D,Fazenda Santo Anjo Airstrip,-45.336667,-14.207778,small_airport,Jaborandi
SN4E,Fazenda Santa Clara Airport,-57.385833,-13.208889,small_airport,Nova Maringá
SN4F,Fazenda Nhuporã Airport,-61.177491,-11.987242,small_airport,Pimenta Bueno
SN4H,Fazenda Recreio Airport,-53.793889,-20.236944,small_airport,Ribas do Rio Pardo
SN4I,Fazenda Grão Pará Airport,-50.692422,-8.637424,small_airport,Santa Maria das Barreiras
SN4J,Pandeiros Airstrip,-44.691941,-15.593264,small_airport,Januária
SN4K,Eduardo Aguiar Borges Ribeiro Airport,-60.050524,-14.135055,small_airport,Nova Lacerda
SN4M,Fazenda Bela Vista - Vontobel Agrícola Airport,-43.298889,-4.205833,small_airport,Afonso Cunha
SN4N,Hospital Mater Dei Salvador Helipad,-38.493212,-13.007390,heliport,Salvador
SN4O,Fazenda Santa Rita Airport,-44.810580,-18.012985,small_airport,Lassance
SN4P,Fazenda Leonel Bedin Airport,-56.073895,-11.919650,small_airport,Ipiranga do Norte
SN4Q,São José das Borboletas Airport,-49.031601,-21.153333,small_airport,Catanduva
SN4R,Fazenda Wustro Airstrip,-45.596944,-13.541667,small_airport,Formosa do Rio Preto
SN4S,Fazenda Quatrilho Airport,-55.666944,-13.356944,small_airport,Sorriso
SN4T,Fazenda Lago da Pedra  Airport,-45.247778,-4.793333,small_airport,Lago da Pedra
SN4U,Fazenda Vontobel,-42.794444,-3.654722,small_airport,Brejo
SN4V,Fazenda Divisa Airstrio,-45.045556,-21.744167,small_airport,Três Corações
SN4W,Fazenda Pouso Alegre,-50.872315,-9.445742,small_airport,Santana do Araguaia
SN4X,Fazenda Japaranduba Airport,-43.605526,-12.210943,small_airport,Muquém de São Francisco
SN4Y,Acelen Heliport,-38.558286,-12.710040,heliport,São Francisco do Conde
SN4Z,Fazenda Piracicaba Airport,-55.395833,-17.768889,small_airport,Corumbá
SN51,Fazenda 51,-46.253086,-11.032194,small_airport,Formosa do Rio Preto
SN5J,Fazenda São Joaquim Airport,-50.532103,-13.996923,small_airport,Nova Crixás
SN5R,Fazenda Rincão Airstrip,-54.316331,-21.994232,small_airport,Dourados
SN5Z,Fazenda Branca Airport,-58.703116,-14.575339,small_airport,Tangará da Serra
SN6A,Fazenda Cajaíba Airport,-50.861145,-13.310697,small_airport,Cocalinho
SN6B,Fazenda Nova Airstrip,-51.692276,-9.850243,small_airport,Vila Rica
SN6C,ACR/NBF Mineração SA  Airport,-63.517586,-9.784895,small_airport,Ariquemes
SN6D,Estância Nossa Senhora das Graças Airport,-55.560643,-12.583057,small_airport,Vera
SN6E,Fazenda São João Airport,-47.195556,-6.205833,small_airport,Campestre do Maranhão
SN6F,Reserva Petrus Heliport,-47.211056,-23.041408,heliport,Indaiatuba
SN6G,LR Konageski Hangar Vó Maria Airport,-56.617500,-14.176111,small_airport,Diamantino
SN6H,Fazenda São Bento Airport,-49.449666,-8.973802,small_airport,Araguacema
SN6J,Fazenda Chegada Airport,-57.322500,-12.290000,small_airport,Nova Maringá
